"DIRECTIVE","SPECIESNAME","ANNEXII","ANNEXII1","ANNEXII2","ANNEXIII1","ANNEXIII2","ANNEXIV","ANNEXV","SPBCAX1"
"Habitats Directive","Luzula arctica","Y","","","","","Y","N","N"
"Habitats Directive","Lycaena dispar","Y","","","","","Y","N","N"
"Habitats Directive","Lycaena helle","Y","","","","","Y","N","N"
"Habitats Directive","Lycopodium spp.","N","","","","","N","Y","N"
"Habitats Directive","Lynx lynx","Y","","","","","Y","N","N"
"Habitats Directive","Lynx pardinus","Y","","","","","Y","N","N"
"Habitats Directive","Lysimachia minoricensis","N","","","","","N","N","Y"
"Habitats Directive","Lythrum flexuosum","Y","","","","","Y","N","Y"
"Habitats Directive","Lythrum thesioides","N","","","","","N","N","Y"
"Habitats Directive","Lytorhynchus diadema","N","","","","","N","N","N"
"Habitats Directive","Mabuya aurata","N","","","","","N","N","N"
"Habitats Directive","Meles meles","N","","","","","N","N","N"
"Habitats Directive","Melilotus segetalis ssp. fallax","Y","","","","","Y","N","N"
"Habitats Directive","Mertensiella caucasica","N","","","","","N","N","N"
"Habitats Directive","Mertensiella luschani","Y","","","","","N","N","N"
"Habitats Directive","Mesocricetus newtoni","Y","","","","","Y","N","N"
"Habitats Directive","Mesoplodon bidens","N","","","","","Y","N","N"
"Habitats Directive","Mesoplodon densirostris","N","","","","","Y","N","N"
"Habitats Directive","Mesoplodon mirus","N","","","","","Y","N","N"
"Habitats Directive","Mesosa myops","Y","","","","","N","N","N"
"Habitats Directive","Microcnemum coralloides ssp. anatolicum","N","","","","","N","N","Y"
"Habitats Directive","Microcondylaea compressa","N","","","","","N","Y","N"
"Habitats Directive","Micromeria glomerata","N","","","","","N","N","Y"
"Habitats Directive","Micromeria leucantha","N","","","","","N","N","Y"
"Habitats Directive","Micromeria taygetea","Y","","","","","Y","N","Y"
"Habitats Directive","Micropyropsis tuberosa","Y","","","","","Y","N","Y"
"Habitats Directive","Microtus bavaricus","N","","","","","N","N","N"
"Habitats Directive","Microtus cabrerae","Y","","","","","Y","N","N"
"Habitats Directive","Microtus nivalis","N","","","","","N","N","N"
"Habitats Directive","Microtus oeconomus","N","","","","","N","N","N"
"Habitats Directive","Microtus oeconomus arenicola","Y","","","","","Y","N","N"
"Habitats Directive","Microtus oeconomus mehelyi","Y","","","","","N","N","N"
"Habitats Directive","Microtus tatricus","Y","","","","","Y","N","N"
"Habitats Directive","Miniopterus schreibersii","Y","","","","","Y","N","N"
"Habitats Directive","Minuartia smejkalii","Y","","","","","Y","N","Y"
"Habitats Directive","Misgurnus fossilis","Y","","","","","N","N","N"
"Habitats Directive","Mitra zonata","N","","","","","N","N","N"
"Habitats Directive","Mobula mobular","N","","","","","N","N","N"
"Habitats Directive","Moehringia fontqueri","N","","","","","Y","N","Y"
"Habitats Directive","Moehringia hypanica","N","","","","","N","N","Y"
"Habitats Directive","Moehringia jankae","Y","","","","","Y","N","Y"
"Habitats Directive","Moehringia lateriflora","Y","","","","","Y","N","N"
"Habitats Directive","Moehringia tommasinii","Y","","","","","Y","N","Y"
"Habitats Directive","Moehringia villosa","Y","","","","","Y","N","N"
"Habitats Directive","Monachus monachus","Y","","","","","Y","N","N"
"Habitats Directive","Monanthes wildpretii","Y","","","","","Y","N","Y"
"Habitats Directive","Najas tenuissima","Y","","","","","Y","N","Y"
"Habitats Directive","Narcissus angustifolius","N","","","","","N","N","Y"
"Habitats Directive","Narcissus asturiensis","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus bulbocodium","N","","","","","N","Y","N"
"Habitats Directive","Narcissus calcicola","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus cyclamineus","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus fernandesii","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus humilis","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus longispathus","N","","","","","Y","N","Y"
"Habitats Directive","Narcissus nevadensis","Y","","","","","Y","N","Y"
"Habitats Directive","Narcissus pseudonarcissus ssp. nobilis","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus requienii","N","","","","","N","Y","N"
"Habitats Directive","Narcissus scaberulus","Y","","","","","Y","N","Y"
"Habitats Directive","Narcissus triandrus","N","","","","","Y","N","Y"
"Habitats Directive","Narcissus triandrus ssp. capax","Y","","","","","Y","N","N"
"Habitats Directive","Narcissus viridiflorus","Y","","","","","Y","N","Y"
"Habitats Directive","Natrix maura","N","","","","","N","N","N"
"Habitats Directive","Natrix megalocephala","N","","","","","N","N","N"
"Habitats Directive","Natrix natrix","N","","","","","N","N","N"
"Habitats Directive","Natrix natrix cetti","N","","","","","Y","N","N"
"Habitats Directive","Natrix natrix corsa","N","","","","","Y","N","N"
"Habitats Directive","Natrix natrix cypriaca","Y","","","","","Y","N","N"
"Habitats Directive","Natrix natrix gotlandica","N","","","","","Y","N","N"
"Habitats Directive","Natrix tessellata","N","","","","","Y","N","N"
"Habitats Directive","Naufraga balearica","Y","","","","","Y","N","Y"
"Habitats Directive","Neomys anomalus","N","","","","","N","N","N"
"Habitats Directive","Neomys fodiens","N","","","","","N","N","N"
"Habitats Directive","Nepeta dirphya","Y","","","","","Y","N","Y"
"Habitats Directive","Nepeta sphaciotica","Y","","","","","Y","N","Y"
"Habitats Directive","Neurergus crocatus","N","","","","","N","N","N"
"Habitats Directive","Neurergus strauchi","N","","","","","N","N","N"
"Habitats Directive","Nothothylas orbicularis","Y","","","","","N","N","Y"
"Habitats Directive","Nyctalus azoreum","N","","","","","N","N","N"
"Habitats Directive","Nyctalus lasiopterus","N","","","","","Y","N","N"
"Habitats Directive","Nyctalus leisleri","N","","","","","Y","N","N"
"Habitats Directive","Nyctalus noctula","N","","","","","Y","N","N"
"Habitats Directive","Origanum dictamnus","Y","","","","","Y","N","Y"
"Habitats Directive","Origanum scabrum","N","","","","","N","N","Y"
"Habitats Directive","Ornithogalum reverchonii","N","","","","","Y","N","Y"
"Habitats Directive","Orobanche densiflora","Y","","","","","Y","N","N"
"Habitats Directive","Orthothecium lapponicum","Y","","","","","N","N","N"
"Habitats Directive","Orthotrichum rogeri","Y","","","","","N","N","Y"
"Habitats Directive","Osmoderma eremita","Y","","","","","Y","N","N"
"Habitats Directive","Ovibos moschatus","N","","","","","N","N","N"
"Habitats Directive","Ovis gmelini musimon","Y","","","","","Y","N","N"
"Habitats Directive","Ovis orientalis ophion","Y","","","","","Y","N","N"
"Habitats Directive","Oxygastra curtisii","Y","","","","","Y","N","N"
"Habitats Directive","Oxyporus mannerheimii","Y","","","","","N","N","N"
"Habitats Directive","Oxytropis deflexa ssp. norvegica","N","","","","","N","N","Y"
"Habitats Directive","Pachychilon pictum","N","","","","","N","N","N"
"Habitats Directive","Pachyplasma giganteum","N","","","","","N","N","N"
"Habitats Directive","Padogobius martensi","N","","","","","N","N","N"
"Habitats Directive","Padogobius nigricans","Y","","","","","N","N","N"
"Habitats Directive","Paeonia cambessedesii","Y","","","","","Y","N","Y"
"Habitats Directive","Paeonia clusii ssp. rhodia","Y","","","","","Y","N","Y"
"Habitats Directive","Paeonia officinalis ssp. banatica","Y","","","","","Y","N","Y"
"Habitats Directive","Paeonia parnassica","Y","","","","","Y","N","Y"
"Habitats Directive","Paeonia tenuifolia","N","","","","","N","N","Y"
"Habitats Directive","Pagophilus groenlandicus","N","","","","","N","N","N"
"Habitats Directive","Paladilhia hungarica","Y","","","","","Y","N","N"
"Habitats Directive","Palaeocyanus crassifolius","Y","","","","","Y","N","N"
"Habitats Directive","Palinurus elephas","N","","","","","N","N","N"
"Habitats Directive","Panthera pardus","N","","","","","N","N","N"
"Habitats Directive","Panthera tigris","N","","","","","N","N","N"
"Habitats Directive","Papaver laestadianum","Y","","","","","Y","N","N"
"Habitats Directive","Papaver lapponicum","N","","","","","N","N","Y"
"Habitats Directive","Papaver radicatum ssp. hyperboreum","Y","","","","","Y","N","N"
"Habitats Directive","Papilio alexanor","N","","","","","Y","N","N"
"Habitats Directive","Papilio hospiton","Y","","","","","Y","N","N"
"Habitats Directive","Paracaloptenus caloptenoides","Y","","","","","Y","N","N"
"Habitats Directive","Paracentrotus lividus","N","","","","","N","N","N"
"Habitats Directive","Pholidoptera transsylvanica","Y","","","","","Y","N","N"
"Habitats Directive","Phoxinellus adspersus","N","","","","","N","N","N"
"Habitats Directive","Phoxinellus hispanicus","N","","","","","N","N","N"
"Habitats Directive","Phoxinellus spp.","Y","","","","","N","N","N"
"Habitats Directive","Phoxinellus stymphalicus","Y","","","","","N","N","N"
"Habitats Directive","Phoxinus percnurus","Y","","","","","Y","N","N"
"Habitats Directive","Phryganophilus ruficollis","Y","","","","","Y","N","N"
"Habitats Directive","Phrynocephalus guttatus","N","","","","","N","N","N"
"Habitats Directive","Phrynocephalus helioscopus","N","","","","","N","N","N"
"Habitats Directive","Phyllodactylus europaeus","Y","","","","","Y","N","N"
"Habitats Directive","Phyllometra culminaria","Y","","","","","Y","N","N"
"Habitats Directive","Phymatholithon calcareum","N","","","","","N","Y","N"
"Habitats Directive","Physeter macrocephalus","N","","","","","Y","N","N"
"Habitats Directive","Physoplexis comosa","N","","","","","Y","N","Y"
"Habitats Directive","Picconia azorica","Y","","","","","Y","N","Y"
"Habitats Directive","Picris willkommii","N","","","","","Y","N","Y"
"Habitats Directive","Pilemia tigrina","Y","","","","","Y","N","N"
"Habitats Directive","Pilularia minuta","N","","","","","N","N","Y"
"Habitats Directive","Pinguicula crystallina","Y","","","","","Y","N","Y"
"Habitats Directive","Pinguicula nevadensis","Y","","","","","Y","N","Y"
"Habitats Directive","Pinna nobilis","N","","","","","Y","N","N"
"Habitats Directive","Pinna pernula","N","","","","","N","N","N"
"Habitats Directive","Pipistrellus kuhli","N","","","","","N","N","N"
"Habitats Directive","Pipistrellus maderensis","N","","","","","N","N","N"
"Habitats Directive","Pipistrellus nathusii","N","","","","","Y","N","N"
"Habitats Directive","Pipistrellus pipistrellus","N","","","","","Y","N","N"
"Habitats Directive","Pipistrellus savii","N","","","","","Y","N","N"
"Habitats Directive","Pittosporum coriaceum","Y","","","","","Y","N","Y"
"Habitats Directive","Plagiomnium drummondii","Y","","","","","N","N","N"
"Habitats Directive","Plantago algarbiensis","Y","","","","","Y","N","N"
"Habitats Directive","Plantago almogravensis","Y","","","","","Y","N","N"
"Habitats Directive","Plantago famarae","N","","","","","N","N","Y"
"Habitats Directive","Plantago malato-belizii","Y","","","","","Y","N","Y"
"Habitats Directive","Platanthera obtusata ssp. oligantha","Y","","","","","Y","N","N"
"Habitats Directive","Plebicula golgus","Y","","","","","Y","N","N"
"Habitats Directive","Parnassius apollo","N","","","","","Y","N","N"
"Habitats Directive","Parnassius mnemosyne","N","","","","","Y","N","N"
"Habitats Directive","Parolinia schizogynoides","Y","","","","","Y","N","Y"
"Habitats Directive","Patella ferruginea","N","","","","","Y","N","N"
"Habitats Directive","Patella nigra","N","","","","","N","N","N"
"Habitats Directive","Pedicularis sudetica","Y","","","","","Y","N","Y"
"Habitats Directive","Pelecus cultratus","Y","","","","","N","Y","N"
"Habitats Directive","Pelobates cultripes","N","","","","","Y","N","N"
"Habitats Directive","Pelobates fuscus","N","","","","","Y","N","N"
"Habitats Directive","Pelobates fuscus insubricus","Y","","","","","N","N","N"
"Habitats Directive","Pelobates syriacus","N","","","","","Y","N","N"
"Habitats Directive","Pelodytes caucasicus","N","","","","","N","N","N"
"Habitats Directive","Pelodytes punctatus","N","","","","","N","N","N"
"Habitats Directive","Pericallis hadrosoma","Y","","","","","Y","N","Y"
"Habitats Directive","Pericallis malvifolia","N","","","","","N","N","Y"
"Habitats Directive","Persicaria foliosa","Y","","","","","Y","N","N"
"Habitats Directive","Petagnia saniculifolia","Y","","","","","Y","N","Y"
"Habitats Directive","Petalophyllum ralfsii","Y","","","","","N","N","Y"
"Habitats Directive","Petrobiona massiliana","N","","","","","N","N","N"
"Habitats Directive","Petrocoptis grandiflora","Y","","","","","Y","N","Y"
"Habitats Directive","Petrocoptis montsicciana","Y","","","","","Y","N","Y"
"Habitats Directive","Petrocoptis pseudoviscosa","Y","","","","","Y","N","Y"
"Habitats Directive","Petromyzon marinus","Y","","","","","N","N","N"
"Habitats Directive","Phagnalon benettii","Y","","","","","Y","N","Y"
"Habitats Directive","Phalaris maderensis","Y","","","","","Y","N","Y"
"Habitats Directive","Pharbitis preauxii","N","","","","","N","N","Y"
"Habitats Directive","Phlomis brevibracteata","Y","","","","","Y","N","Y"
"Habitats Directive","Phlomis cypria","Y","","","","","Y","N","Y"
"Habitats Directive","Phoca hispida","N","","","","","N","N","N"
"Habitats Directive","Phoca hispida bottnica","Y","","","","","N","N","N"
"Habitats Directive","Phoca hispida ladogensis","N","","","","","N","N","N"
"Habitats Directive","Phoca hispida saimensis","Y","","","","","Y","N","N"
"Habitats Directive","Phoca vitulina","Y","","","","","N","Y","N"
"Habitats Directive","Phocoena phocoena","Y","","","","","Y","N","N"
"Habitats Directive","Phoenix theophrasti","Y","","","","","Y","N","Y"
"Habitats Directive","Pholas dactylus","N","","","","","N","N","N"
"Habitats Directive","Plecotus auritus","N","","","","","Y","N","N"
"Habitats Directive","Plecotus austriacus","N","","","","","Y","N","N"
"Habitats Directive","Pleurodeles waltl","N","","","","","N","N","N"
"Habitats Directive","Poa granitica","N","","","","","N","N","Y"
"Habitats Directive","Poa granitica spp. disparilis","Y","","","","","Y","N","N"
"Habitats Directive","Poa riphaea","Y","","","","","Y","N","Y"
"Habitats Directive","Podarcis bocagei","N","","","","","N","N","N"
"Habitats Directive","Podarcis dugesii","N","","","","","N","N","N"
"Habitats Directive","Podarcis erhardii","N","","","","","Y","N","N"
"Habitats Directive","Podarcis filfolensis","N","","","","","Y","N","N"
"Habitats Directive","Podarcis gaigeae","N","","","","","N","N","N"
"Habitats Directive","Podarcis hispanica","N","","","","","N","N","N"
"Habitats Directive","Podarcis hispanica atrata","N","","","","","Y","N","N"
"Habitats Directive","Podarcis lilfordi","Y","","","","","Y","N","N"
"Habitats Directive","Podarcis melisellensis","N","","","","","Y","N","N"
"Habitats Directive","Podarcis milensis","N","","","","","Y","N","N"
"Habitats Directive","Podarcis muralis","N","","","","","Y","N","N"
"Habitats Directive","Podarcis peloponnesiaca","N","","","","","Y","N","N"
"Habitats Directive","Podarcis perspicillata","N","","","","","N","N","N"
"Habitats Directive","Podarcis pityusensis","Y","","","","","Y","N","N"
"Habitats Directive","Podarcis sicula","N","","","","","Y","N","N"
"Habitats Directive","Podarcis taurica","N","","","","","Y","N","N"
"Habitats Directive","Podarcis tiliguerta","N","","","","","Y","N","N"
"Habitats Directive","Podarcis wagleriana","N","","","","","Y","N","N"
"Habitats Directive","Polemonium boreale","N","","","","","N","N","Y"
"Habitats Directive","Polygonum praelongum","Y","","","","","Y","N","Y"
"Habitats Directive","Polymixis rufocincta isolata","Y","","","","","Y","N","N"
"Habitats Directive","Polyommatus eroides","Y","","","","","Y","N","N"
"Habitats Directive","Polyommatus galloi","N","","","","","N","N","N"
"Habitats Directive","Polyommatus humedasae","N","","","","","N","N","N"
"Habitats Directive","Polystichum drepanum","Y","","","","","Y","N","Y"
"Habitats Directive","Pomatoschistus canestrini","Y","","","","","N","N","N"
"Habitats Directive","Pomatoschistus microps","N","","","","","N","N","N"
"Habitats Directive","Pomatoschistus minutus","N","","","","","N","N","N"
"Habitats Directive","Pomatoschistus tortonesei","N","","","","","N","N","N"
"Habitats Directive","Posidonia oceanica","N","","","","","N","N","Y"
"Habitats Directive","Puccinellia pungens","Y","","","","","Y","N","Y"
"Habitats Directive","Pulsatilla grandis","Y","","","","","Y","N","Y"
"Habitats Directive","Pulsatilla patens","Y","","","","","Y","N","Y"
"Habitats Directive","Pulsatilla pratensis ssp. hungarica","Y","","","","","Y","N","N"
"Habitats Directive","Pulsatilla slavica","Y","","","","","Y","N","Y"
"Habitats Directive","Pulsatilla subslavica","Y","","","","","Y","N","N"
"Habitats Directive","Pulsatilla vulgaris ssp. gotlandica","Y","","","","","Y","N","N"
"Habitats Directive","Pungitius hellenicus","N","","","","","N","N","N"
"Habitats Directive","Pyramidula tetragona","N","","","","","N","N","Y"
"Habitats Directive","Pyrus anatolica","N","","","","","N","N","Y"
"Habitats Directive","Pyrus magyarica","Y","","","","","Y","N","N"
"Habitats Directive","Pytho kolwensis","Y","","","","","Y","N","N"
"Habitats Directive","Rafetus euphraticus","N","","","","","N","N","N"
"Habitats Directive","Raja alba","N","","","","","N","N","N"
"Habitats Directive","Ramonda serbica","N","","","","","Y","N","Y"
"Habitats Directive","Rana arvalis","N","","","","","Y","N","N"
"Habitats Directive","Rana camerani","N","","","","","N","N","N"
"Habitats Directive","Rana catesbiana","N","","","","","N","N","N"
"Habitats Directive","Rana dalmatina","N","","","","","Y","N","N"
"Habitats Directive","Rana epeirotica","N","","","","","N","N","N"
"Habitats Directive","Rana esculenta","N","","","","","N","Y","N"
"Habitats Directive","Rana graeca","N","","","","","Y","N","N"
"Habitats Directive","Rana holtzi","N","","","","","N","N","N"
"Habitats Directive","Rana iberica","N","","","","","Y","N","N"
"Habitats Directive","Rana italica","N","","","","","Y","N","N"
"Habitats Directive","Rana latastei","Y","","","","","Y","N","N"
"Habitats Directive","Rana lessonae","N","","","","","Y","N","N"
"Habitats Directive","Rana macrocnemis","N","","","","","N","N","N"
"Habitats Directive","Rana perezi","N","","","","","N","Y","N"
"Habitats Directive","Rana ridibunda","N","","","","","N","Y","N"
"Habitats Directive","Rana ridibunda perezi","N","","","","","N","Y","N"
"Habitats Directive","Rana shquiperica","N","","","","","N","N","N"
"Habitats Directive","Rana temporaria","N","","","","","N","Y","N"
"Habitats Directive","Ranella olearia","N","","","","","N","N","N"
"Habitats Directive","Rangifer tarandus fennicus","Y","","","","","N","N","N"
"Habitats Directive","Ranunculus fontanus","N","","","","","N","N","Y"
"Habitats Directive","Ranunculus kykkoensis","Y","","","","","Y","N","Y"
"Habitats Directive","Rutilus alburnoides","Y","","","","","N","N","N"
"Habitats Directive","Rutilus arcasii","Y","","","","","N","N","N"
"Habitats Directive","Rutilus frisii","N","","","","","N","N","N"
"Habitats Directive","Rutilus frisii meidingeri","Y","","","","","N","N","N"
"Habitats Directive","Rutilus graecus","N","","","","","N","N","N"
"Habitats Directive","Rutilus lemmingii","Y","","","","","N","N","N"
"Habitats Directive","Rutilus macedonicus","N","","","","","N","N","N"
"Habitats Directive","Rutilus macrolepidotus","Y","","","","","N","N","N"
"Habitats Directive","Rutilus pigus","Y","","","","","N","N","N"
"Habitats Directive","Rutilus racovitzai","N","","","","","N","N","N"
"Habitats Directive","Rutilus rubilio","Y","","","","","N","N","N"
"Habitats Directive","Sabanejewia aurata","Y","","","","","N","N","N"
"Habitats Directive","Sabanejewia calderoni","N","","","","","N","N","N"
"Habitats Directive","Sabanejewia larvata","Y","","","","","N","N","N"
"Habitats Directive","Sadleriana pannonica","Y","","","","","Y","N","N"
"Habitats Directive","Saga pedo","N","","","","","Y","N","N"
"Habitats Directive","Salamandra atra","N","","","","","Y","N","N"
"Habitats Directive","Salamandra atra aurorae","N","","","","","Y","N","N"
"Habitats Directive","Salamandra aurorae","Y","","","","","Y","N","N"
"Habitats Directive","Salamandra corsica","N","","","","","N","N","N"
"Habitats Directive","Salamandra lanzai","N","","","","","Y","N","N"
"Habitats Directive","Salamandra luschani","N","","","","","Y","N","N"
"Habitats Directive","Salamandra salamandra","N","","","","","N","N","N"
"Habitats Directive","Salamandrella keyserlingii","N","","","","","N","N","N"
"Habitats Directive","Salamandrina terdigitata","Y","","","","","Y","N","N"
"Habitats Directive","Salicornia veneta","Y","","","","","Y","N","Y"
"Habitats Directive","Salix salvifolia ssp. australis","Y","","","","","Y","N","N"
"Habitats Directive","Salmo macrostigma","Y","","","","","N","N","N"
"Habitats Directive","Salmo marmoratus","Y","","","","","N","N","N"
"Habitats Directive","Salmo salar","Y","","","","","N","Y","N"
"Habitats Directive","Salsola anatolica","N","","","","","N","N","Y"
"Habitats Directive","Salvia crassifolia","N","","","","","N","N","Y"
"Habitats Directive","Salvia herbanica","N","","","","","N","N","Y"
"Habitats Directive","Salvia veneris","Y","","","","","Y","N","N"
"Habitats Directive","Salvinia natans","N","","","","","N","N","Y"
"Habitats Directive","Sambucus palmensis","Y","","","","","Y","N","Y"
"Habitats Directive","Sanicula azorica","Y","","","","","Y","N","Y"
"Habitats Directive","Semele maderensis","Y","","","","","Y","N","N"
"Habitats Directive","Senecio caespitosus","N","","","","","Y","N","N"
"Habitats Directive","Senecio elodes","Y","","","","","Y","N","Y"
"Habitats Directive","Senecio hermosae","N","","","","","N","N","Y"
"Habitats Directive","Senecio jacobea ssp. gotlandicus","Y","","","","","Y","N","N"
"Habitats Directive","Senecio lagascanus ssp. lusitanicus","N","","","","","Y","N","N"
"Habitats Directive","Senecio nevadensis","Y","","","","","Y","N","Y"
"Habitats Directive","Serratula lycopifolia","Y","","","","","Y","N","N"
"Habitats Directive","Serratula tanaitica","N","","","","","N","N","Y"
"Habitats Directive","Seseli intricatum","Y","","","","","Y","N","Y"
"Habitats Directive","Seseli leucospermum","Y","","","","","Y","N","N"
"Habitats Directive","Sibbaldus musculus","N","","","","","Y","N","N"
"Habitats Directive","Sibthorpia peregrina","Y","","","","","Y","N","N"
"Habitats Directive","Sicista betulina","N","","","","","Y","N","N"
"Habitats Directive","Sicista subtilis","Y","","","","","Y","N","N"
"Habitats Directive","Sideritis cypria","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis cystosiphon","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis discolor","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis incana ssp. glauca","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis infernalis","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis javalambrensis","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis marmorea","Y","","","","","Y","N","Y"
"Habitats Directive","Sideritis serrata","Y","","","","","Y","N","Y"
"Habitats Directive","Sideroxylon marmulano","N","","","","","Y","N","Y"
"Habitats Directive","Silene cintrana","N","","","","","Y","N","N"
"Habitats Directive","Silene cretacea","N","","","","","N","N","Y"
"Habitats Directive","Silene furcata ssp. angustiflora","Y","","","","","Y","N","Y"
"Habitats Directive","Silene haussknechtii","N","","","","","N","N","Y"
"Habitats Directive","Silene hicesiae","Y","","","","","Y","N","N"
"Habitats Directive","Silene hifacensis","Y","","","","","Y","N","Y"
"Habitats Directive","Silene holzmanii","Y","","","","","Y","N","Y"
"Habitats Directive","Silene longicilia","Y","","","","","Y","N","N"
"Habitats Directive","Silene mariana","Y","","","","","Y","N","Y"
"Habitats Directive","Silene nocteolens","N","","","","","N","N","Y"
"Habitats Directive","Silene orphanidis","Y","","","","","Y","N","Y"
"Habitats Directive","Silene pompeiopolitana","N","","","","","N","N","Y"
"Habitats Directive","Stellio caucasica","N","","","","","N","N","N"
"Habitats Directive","Stellio stellio","N","","","","","Y","N","N"
"Habitats Directive","Stemmacantha cynaroides","Y","","","","","Y","N","Y"
"Habitats Directive","Stenella coeruleoalba","N","","","","","Y","N","N"
"Habitats Directive","Stenella frontalis","N","","","","","Y","N","N"
"Habitats Directive","Steno bredanensis","N","","","","","Y","N","N"
"Habitats Directive","Stenobothrus eurasius","Y","","","","","Y","N","N"
"Habitats Directive","Stenodactylus sthenodactylus","N","","","","","N","N","N"
"Habitats Directive","Stephanopachys linearis","Y","","","","","N","N","N"
"Habitats Directive","Stephanopachys substriatus","Y","","","","","N","N","N"
"Habitats Directive","Sternbergia candida","N","","","","","N","N","Y"
"Habitats Directive","Steveniella satyrioides","N","","","","","N","N","Y"
"Habitats Directive","Stipa austroitalica","Y","","","","","Y","N","Y"
"Habitats Directive","Stipa bavarica","Y","","","","","Y","N","Y"
"Habitats Directive","Stipa danubialis","Y","","","","","Y","N","Y"
"Habitats Directive","Stipa styriaca","Y","","","","","Y","N","Y"
"Habitats Directive","Stipa syreistschikowii","N","","","","","N","N","Y"
"Habitats Directive","Stipa veneta","Y","","","","","Y","N","N"
"Habitats Directive","Stipa zalesskii","Y","","","","","Y","N","N"
"Habitats Directive","Stizostedion volgense","N","","","","","N","N","N"
"Habitats Directive","Stylurus flavipes","N","","","","","Y","N","N"
"Habitats Directive","Suaeda cucullata","N","","","","","N","N","Y"
"Habitats Directive","Suncus etruscus","N","","","","","N","N","N"
"Habitats Directive","Sus scrofa meridionalis","N","","","","","N","N","N"
"Habitats Directive","Sventenia bupleuroides","Y","","","","","Y","N","Y"
"Habitats Directive","Sympecma braueri","N","","","","","Y","N","N"
"Habitats Directive","Symphytum cycladense","Y","","","","","Y","N","Y"
"Habitats Directive","Syngnathus abaster","N","","","","","N","N","N"
"Habitats Directive","Syngnathus nigrolineatus","N","","","","","N","N","N"
"Habitats Directive","Syringa josikaea","Y","","","","","Y","N","Y"
"Habitats Directive","Tadarida teniotis","N","","","","","Y","N","N"
"Habitats Directive","Tanacetum o'shanahanii","N","","","","","N","N","Y"
"Habitats Directive","Tanacetum ptarmiciflorum","Y","","","","","Y","N","Y"
"Habitats Directive","Tarentola angustimentalis","N","","","","","Y","N","N"
"Habitats Directive","Tarentola bischoffi","N","","","","","N","N","N"
"Habitats Directive","Tarentola boettgeri","N","","","","","Y","N","N"
"Habitats Directive","Thymus villosus ssp. villosus","N","","","","","Y","N","N"
"Habitats Directive","Tolpis glabrescens","N","","","","","N","N","Y"
"Habitats Directive","Tonna galea","N","","","","","N","N","N"
"Habitats Directive","Tortella rigens","Y","","","","","N","N","N"
"Habitats Directive","Tozzia carpathica","Y","","","","","Y","N","N"
"Habitats Directive","Trachelium asperuloides","N","","","","","N","N","Y"
"Habitats Directive","Trapa natans","N","","","","","N","N","Y"
"Habitats Directive","Trapelus ruderatus","N","","","","","N","N","N"
"Habitats Directive","Trapelus sanguinolentus","N","","","","","N","N","N"
"Habitats Directive","Trichomanes speciosum","Y","","","","","Y","N","Y"
"Habitats Directive","Trifolium banaticum","N","","","","","N","N","Y"
"Habitats Directive","Trifolium pachycalyx","N","","","","","N","N","Y"
"Habitats Directive","Trifolium saxatile","Y","","","","","Y","N","Y"
"Habitats Directive","Trigonella arenicola","N","","","","","N","N","Y"
"Habitats Directive","Trigonella halophila","N","","","","","N","N","Y"
"Habitats Directive","Trigonella polycarpa","N","","","","","N","N","Y"
"Habitats Directive","Trionyx triunguis","N","","","","","N","N","N"
"Habitats Directive","Trisetum subalpestre","Y","","","","","N","N","Y"
"Habitats Directive","Triturus alpestris","N","","","","","N","N","N"
"Habitats Directive","Triturus boscai","N","","","","","N","N","N"
"Habitats Directive","Triturus carnifex","Y","","","","","Y","N","N"
"Habitats Directive","Triturus cristatus","Y","","","","","Y","N","N"
"Habitats Directive","Triturus dobrogicus","Y","","","","","N","N","N"
"Habitats Directive","Triturus helveticus","N","","","","","N","N","N"
"Habitats Directive","Triturus italicus","N","","","","","Y","N","N"
"Habitats Directive","Triturus karelinii","Y","","","","","Y","N","N"
"Habitats Directive","Triturus marmoratus","N","","","","","Y","N","N"
"Habitats Directive","Triturus montandoni","Y","","","","","Y","N","N"
"Habitats Directive","Triturus vittatus","N","","","","","N","N","N"
"Habitats Directive","Triturus vulgaris","N","","","","","N","N","N"
"Habitats Directive","Triturus vulgaris ampelensis","Y","","","","","Y","N","N"
"Habitats Directive","Trogonophis wiegmanni","N","","","","","N","N","N"
"Habitats Directive","Tuberaria major","Y","","","","","Y","N","Y"
"Habitats Directive","Tulipa cypria","Y","","","","","Y","N","Y"
"Habitats Directive","Tulipa goulimya","N","","","","","N","N","Y"
"Habitats Directive","Tulipa hungarica","Y","","","","","Y","N","Y"
"Habitats Directive","Viola athois","N","","","","","Y","N","Y"
"Habitats Directive","Viola cazorlensis","N","","","","","Y","N","Y"
